GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC03_EST_VC41,HC03_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43,HC01_EST_VC44,HC01_MOE_VC44,HC02_EST_VC44,HC02_MOE_VC44,HC03_EST_VC44,HC03_MOE_VC44,HC01_EST_VC47,HC01_MOE_VC47,HC02_EST_VC47,HC02_MOE_VC47,HC03_EST_VC47,HC03_MOE_VC47,HC01_EST_VC48,HC01_MOE_VC48,HC02_EST_VC48,HC02_MOE_VC48,HC03_EST_VC48,HC03_MOE_VC48,HC01_EST_VC49,HC01_MOE_VC49,HC02_EST_VC49,HC02_MOE_VC49,HC03_EST_VC49,HC03_MOE_VC49,HC01_EST_VC50,HC01_MOE_VC50,HC02_EST_VC50,HC02_MOE_VC50,HC03_EST_VC50,HC03_MOE_VC50,HC01_EST_VC51,HC01_MOE_VC51,HC02_EST_VC51,HC02_MOE_VC51,HC03_EST_VC51,HC03_MOE_VC51,HC01_EST_VC52,HC01_MOE_VC52,HC02_EST_VC52,HC02_MOE_VC52,HC03_EST_VC52,HC03_MOE_VC52,HC01_EST_VC53,HC01_MOE_VC53,HC02_EST_VC53,HC02_MOE_VC53,HC03_EST_VC53,HC03_MOE_VC53
8600000US41141,41141,ZCTA5 41141,750,130,750,130,26680,3708,730,126,97.3,3.8,27090,3943,20,29,2.7,3.8,-,**,0,11,0.0,3.9,-,**,0,11,0.0,3.9,-,**,0,11,0.0,3.9,-,**,0,11,0.0,3.9,-,**,0,11,0.0,3.9,-,**,0,11,0.0,3.9,-,**,730,126,97.3,3.8,27090,3943,0,11,0.0,3.9,-,**,216,97,28.8,10.7,33636,21591,315,96,42.0,10.3,25795,14094,219,55,29.2,7.5,22326,7734,566,117,566,117,27083,8915,234,102,41.3,13.7,46923,27083,332,87,58.7,13.7,23462,6752,473,103,83.6,9.0,34620,17884,188,85,33.2,11.6,49500,7306,76,52,13.4,8.1,13889,4854,46,41,8.1,6.9,9265,5851,17,22,3.0,3.9,-,**,0,11,0.0,5.2,-,**,(X),(X),(X),(X),21422,7289,(X),(X),(X),(X),49900,10870,(X),(X),(X),(X),25956,20691,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,179,62,31.6,10.4,15819,5865,208,76,36.7,10.3,35682,22898,179,76,31.6,10.7,53242,34354,0,11,0.0,5.2,-,**,184,77,184,77,21250,9453,113,60,61.4,22.2,18523,8206,102,55,55.4,22.4,19773,11830,11,18,6.0,8.9,-,**,71,52,38.6,22.2,26083,16905,44,38,23.9,19.1,25333,12438,27,34,14.7,15.9,-,**
8600000US41142,41142,ZCTA5 41142,34,34,34,34,-,**,34,34,100.0,48.9,-,**,0,11,0.0,48.9,-,**,0,11,0.0,48.9,-,**,0,11,0.0,48.9,-,**,0,11,0.0,48.9,-,**,0,11,0.0,48.9,-,**,0,11,0.0,48.9,-,**,0,11,0.0,48.9,-,**,34,34,100.0,48.9,-,**,0,11,0.0,48.9,-,**,0,11,0.0,48.9,-,**,24,38,70.6,66.0,-,**,10,17,29.4,66.0,-,**,34,34,34,34,-,**,0,11,0.0,48.9,-,**,34,34,100.0,48.9,-,**,34,34,100.0,48.9,-,**,0,11,0.0,48.9,-,**,0,11,0.0,48.9,-,**,0,11,0.0,48.9,-,**,0,11,0.0,48.9,-,**,0,11,0.0,48.9,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,10,17,29.4,66.0,-,**,24,38,70.6,66.0,-,**,0,11,0.0,48.9,-,**,0,11,0.0,48.9,-,**,0,11,0,11,-,**,0,11,-,**,-,**,0,11,-,**,-,**,0,11,-,**,-,**,0,11,-,**,-,**,0,11,-,**,-,**,0,11,-,**,-,**
8600000US41143,41143,ZCTA5 41143,5398,341,5398,341,37672,6047,5247,340,97.2,1.2,38174,5986,53,40,1.0,0.7,-,**,34,38,0.6,0.7,-,**,0,18,0.0,0.6,-,**,0,18,0.0,0.6,-,**,0,18,0.0,0.6,-,**,64,49,1.2,0.9,-,**,16,25,0.3,0.5,-,**,5231,342,96.9,1.2,37978,5926,151,78,2.8,1.4,22917,16709,1457,214,27.0,3.3,52034,9234,2004,225,37.1,3.7,46322,5396,1786,195,33.1,3.2,26750,4588,3788,326,3788,326,48792,6390,1339,239,35.3,5.3,45720,11850,2449,277,64.7,5.3,49771,6356,2843,283,75.1,5.0,59850,10708,1016,201,26.8,4.5,60321,13272,722,175,19.1,4.2,29022,3729,267,114,7.0,3.0,-,**,223,121,5.9,3.1,45444,10311,56,44,1.5,1.2,21667,13105,(X),(X),(X),(X),41431,6181,(X),(X),(X),(X),46000,4054,(X),(X),(X),(X),86250,22498,(X),(X),(X),(X),33077,25766,(X),(X),(X),(X),53173,36560,(X),(X),(X),(X),-,**,1011,183,26.7,4.6,25365,3316,1200,224,31.7,5.0,43628,4445,1341,268,35.4,6.5,67117,8232,236,115,6.2,2.9,74302,15026,1610,240,1610,240,18962,4137,912,161,56.6,6.8,20403,4643,828,161,51.4,7.0,18333,5046,84,59,5.2,3.7,32016,25099,698,161,43.4,6.8,16890,5129,614,144,38.1,6.5,16372,4776,84,64,5.2,3.7,-,**
8600000US41144,41144,ZCTA5 41144,3795,221,3795,221,40586,4880,3684,225,97.1,1.2,41283,4288,72,35,1.9,0.9,36136,4993,6,10,0.2,0.3,-,**,0,18,0.0,0.8,-,**,0,18,0.0,0.8,-,**,0,18,0.0,0.8,-,**,33,31,0.9,0.8,21042,8123,43,43,1.1,1.1,32014,6958,3641,219,95.9,1.6,41759,4175,130,76,3.4,2.0,-,**,875,145,23.1,3.5,54390,12554,1636,164,43.1,3.4,46011,8824,1154,151,30.4,3.6,33706,3086,2784,211,2784,211,49298,6434,972,176,34.9,5.1,53878,12069,1812,174,65.1,5.1,47979,4733,2164,208,77.7,4.7,57312,6035,667,141,24.0,4.4,72650,13124,424,102,15.2,3.4,30988,6279,174,82,6.3,2.9,31600,14053,196,85,7.0,3.0,23534,11067,131,67,4.7,2.4,21827,4488,(X),(X),(X),(X),42943,5273,(X),(X),(X),(X),56679,10233,(X),(X),(X),(X),76250,17003,(X),(X),(X),(X),-,**,(X),(X),(X),(X),30250,10982,(X),(X),(X),(X),-,**,675,123,24.2,4.3,28892,3808,1046,186,37.6,5.4,41837,6886,905,156,32.5,5.2,79917,13118,158,65,5.7,2.3,128750,33748,1011,153,1011,153,24886,4374,538,104,53.2,7.6,20880,3080,488,92,48.3,6.8,20227,4229,50,36,4.9,3.5,28393,10851,473,111,46.8,7.6,29952,7088,398,97,39.4,7.2,30455,6315,75,50,7.4,4.7,-,**
8600000US41146,41146,ZCTA5 41146,177,91,177,91,-,**,173,90,97.7,4.3,-,**,0,11,0.0,15.5,-,**,0,11,0.0,15.5,-,**,0,11,0.0,15.5,-,**,0,11,0.0,15.5,-,**,0,11,0.0,15.5,-,**,4,8,2.3,4.3,-,**,0,11,0.0,15.5,-,**,173,90,97.7,4.3,-,**,4,8,2.3,4.3,-,**,89,67,50.3,26.0,-,**,43,44,24.3,23.8,10919,1950,41,43,23.2,21.9,36302,16951,127,73,127,73,-,**,31,36,24.4,28.4,-,**,96,69,75.6,28.4,-,**,116,71,91.3,11.1,-,**,24,37,18.9,29.2,-,**,7,11,5.5,9.3,-,**,7,11,5.5,9.3,-,**,4,8,3.1,5.7,-,**,0,11,0.0,20.9,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),60625,42884,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,16,17,12.6,16.0,-,**,49,44,38.6,31.0,9911,3943,18,21,14.2,15.6,-,**,44,59,34.6,37.3,-,**,50,54,50,54,-,**,24,38,48.0,52.0,-,**,24,38,48.0,52.0,-,**,0,11,0.0,40.3,-,**,26,40,52.0,52.0,-,**,26,40,52.0,52.0,-,**,0,11,0.0,40.3,-,**
8600000US41149,41149,ZCTA5 41149,234,81,234,81,29583,2233,234,81,100.0,12.0,29583,2233,0,11,0.0,12.0,-,**,0,11,0.0,12.0,-,**,0,11,0.0,12.0,-,**,0,11,0.0,12.0,-,**,0,11,0.0,12.0,-,**,0,11,0.0,12.0,-,**,0,11,0.0,12.0,-,**,234,81,100.0,12.0,29583,2233,2,18,0.9,8.5,-,**,39,40,16.7,14.6,-,**,107,55,45.7,15.0,29844,2387,86,40,36.8,18.6,28542,11730,202,77,202,77,29097,4111,39,40,19.3,16.9,20380,17856,163,67,80.7,16.9,30339,1515,137,64,67.8,18.1,30547,1626,11,18,5.4,8.4,-,**,42,28,20.8,13.4,-,**,5,8,2.5,3.8,-,**,23,33,11.4,15.0,-,**,23,33,11.4,15.0,-,**,(X),(X),(X),(X),29943,2586,(X),(X),(X),(X),29821,3542,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,62,36,30.7,16.3,16458,6653,123,66,60.9,17.1,29676,2943,17,18,8.4,8.7,-,**,0,11,0.0,13.8,-,**,32,31,32,31,18250,10374,30,23,93.8,93.8,18500,8713,30,23,93.8,93.8,18500,8713,0,11,0.0,50.4,-,**,2,18,6.3,93.7,-,**,2,18,6.3,93.7,-,**,0,11,0.0,50.4,-,**
8600000US41159,41159,ZCTA5 41159,206,39,206,39,14861,10773,206,39,100.0,13.5,14861,10773,0,11,0.0,13.5,-,**,0,11,0.0,13.5,-,**,0,11,0.0,13.5,-,**,0,11,0.0,13.5,-,**,0,11,0.0,13.5,-,**,0,11,0.0,13.5,-,**,0,11,0.0,13.5,-,**,206,39,100.0,13.5,14861,10773,0,11,0.0,13.5,-,**,74,33,35.9,13.8,26364,18236,58,30,28.2,13.3,12679,10729,74,32,35.9,14.7,-,**,129,38,129,38,22250,16353,46,25,35.7,16.1,-,**,83,32,64.3,16.1,-,**,116,38,89.9,10.9,26500,19138,38,22,29.5,14.9,-,**,13,14,10.1,10.9,-,**,8,12,6.2,9.1,-,**,0,11,0.0,20.6,-,**,0,11,0.0,20.6,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,75,34,58.1,21.4,13711,1213,34,24,26.4,18.7,41500,36255,20,22,15.5,15.7,-,**,0,11,0.0,20.6,-,**,77,31,77,31,13466,4912,41,20,53.2,22.4,-,**,41,20,53.2,22.4,-,**,0,11,0.0,31.1,-,**,36,26,46.8,22.4,13750,826,25,23,32.5,24.4,13482,4170,11,14,14.3,17.3,-,**
8600000US41164,41164,ZCTA5 41164,5219,292,5219,292,32400,3887,5176,295,99.2,0.7,32550,4274,0,18,0.0,0.6,-,**,28,39,0.5,0.7,-,**,0,18,0.0,0.6,-,**,0,18,0.0,0.6,-,**,0,18,0.0,0.6,-,**,15,16,0.3,0.3,-,**,38,53,0.7,1.0,-,**,5138,298,98.4,1.1,33020,4369,168,75,3.2,1.4,23056,12905,1350,205,25.9,3.1,36491,11072,2162,216,41.4,3.6,38283,4483,1539,156,29.5,3.0,27622,2962,3723,284,3723,284,39154,4781,1496,240,40.2,4.6,36337,9357,2227,191,59.8,4.6,40565,3873,2620,273,70.4,5.4,44311,3786,934,194,25.1,4.6,52500,19237,721,180,19.4,4.7,25816,4915,405,130,10.9,3.3,11762,9585,382,136,10.3,3.4,27000,8575,157,87,4.2,2.2,33750,11147,(X),(X),(X),(X),39344,6209,(X),(X),(X),(X),29906,6947,(X),(X),(X),(X),44004,16020,(X),(X),(X),(X),53654,34468,(X),(X),(X),(X),-,**,(X),(X),(X),(X),68611,60660,1204,202,32.3,5.0,22005,6209,1262,230,33.9,5.4,39216,6090,1062,164,28.5,3.9,53580,14116,195,101,5.2,2.7,87202,18712,1496,194,1496,194,19460,3102,717,126,47.9,6.7,18597,3652,674,117,45.1,6.9,17500,5985,43,52,2.9,3.4,-,**,779,152,52.1,6.7,20483,6912,674,146,45.1,7.1,17949,5979,105,62,7.0,4.1,-,**
8600000US41166,41166,ZCTA5 41166,514,93,514,93,49559,7897,507,93,98.6,2.5,50125,7979,0,11,0.0,5.7,-,**,0,11,0.0,5.7,-,**,0,11,0.0,5.7,-,**,0,11,0.0,5.7,-,**,0,11,0.0,5.7,-,**,7,13,1.4,2.5,-,**,0,11,0.0,5.7,-,**,507,93,98.6,2.5,50125,7979,46,66,8.9,12.4,-,**,129,79,25.1,14.6,53609,994,177,84,34.4,14.9,69135,52357,162,54,31.5,10.9,47647,17407,463,94,463,94,53004,7176,143,78,30.9,15.7,53528,4028,320,96,69.1,15.7,49559,16372,430,93,92.9,6.1,52984,7577,134,77,28.9,15.5,53710,3515,24,24,5.2,5.1,-,**,0,11,0.0,6.3,-,**,9,15,1.9,3.4,-,**,9,15,1.9,3.4,-,**,(X),(X),(X),(X),46724,1993,(X),(X),(X),(X),83833,77558,(X),(X),(X),(X),53770,978,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,134,55,28.9,12.3,46250,13637,76,42,16.4,9.0,45714,5590,156,95,33.7,18.5,52742,10875,97,76,21.0,15.8,88558,74431,51,35,51,35,14107,6734,41,32,80.4,25.3,9940,8828,41,32,80.4,25.3,9940,8828,0,11,0.0,39.9,-,**,10,14,19.6,25.3,-,**,10,14,19.6,25.3,-,**,0,11,0.0,39.9,-,**
8600000US41168,41168,ZCTA5 41168,964,205,964,205,48625,8516,937,203,97.2,4.2,49188,11510,0,11,0.0,3.1,-,**,0,11,0.0,3.1,-,**,0,11,0.0,3.1,-,**,0,11,0.0,3.1,-,**,0,11,0.0,3.1,-,**,27,41,2.8,4.2,-,**,0,11,0.0,3.1,-,**,937,203,97.2,4.2,49188,11510,60,94,6.2,9.3,-,**,294,149,30.5,12.8,40538,4333,487,133,50.5,12.1,55673,15615,123,63,12.8,6.6,-,**,735,202,735,202,49028,19399,181,135,24.6,16.8,-,**,554,191,75.4,16.8,48611,12358,582,190,79.2,17.4,55192,22525,98,76,13.3,10.1,153594,54646,118,131,16.1,16.8,-,**,74,110,10.1,14.4,-,**,35,41,4.8,5.8,-,**,9,14,1.2,2.0,-,**,(X),(X),(X),(X),48833,19667,(X),(X),(X),(X),24611,23390,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,97,63,13.2,8.8,46683,11755,322,171,43.8,18.3,41263,16485,232,122,31.6,15.3,66321,29251,84,54,11.4,7.3,81000,74124,229,105,229,105,-,**,56,44,24.5,18.5,14844,5607,56,44,24.5,18.5,14844,5607,0,11,0.0,12.3,-,**,173,99,75.5,18.5,53988,21562,173,99,75.5,18.5,53988,21562,0,11,0.0,12.3,-,**
8600000US41169,41169,ZCTA5 41169,2197,145,2197,145,53539,4262,2146,144,97.7,1.5,54049,3667,16,21,0.7,1.0,-,**,0,16,0.0,1.4,-,**,11,12,0.5,0.5,-,**,0,16,0.0,1.4,-,**,0,16,0.0,1.4,-,**,24,27,1.1,1.2,22143,16066,16,25,0.7,1.1,-,**,2130,142,97.0,1.9,53768,4261,75,46,3.4,2.1,45774,38073,578,113,26.3,4.8,78611,23495,854,124,38.9,5.1,55000,14448,690,99,31.4,4.1,47308,6128,1575,132,1575,132,61597,2701,635,106,40.3,6.4,81250,28733,940,140,59.7,6.4,59091,4455,1128,115,71.6,6.0,73750,14481,436,85,27.7,5.5,104792,10889,227,70,14.4,4.1,35046,10667,112,50,7.1,3.1,16429,15094,220,86,14.0,5.0,32857,23512,87,52,5.5,3.2,-,**,(X),(X),(X),(X),55775,3851,(X),(X),(X),(X),62321,14297,(X),(X),(X),(X),109038,44851,(X),(X),(X),(X),103073,20972,(X),(X),(X),(X),-,**,(X),(X),(X),(X),138750,18873,362,71,23.0,4.5,48839,8263,640,125,40.6,6.4,52292,10456,459,100,29.1,5.7,96375,9866,114,60,7.2,3.9,135357,60284,622,121,622,121,21290,6448,365,105,58.7,10.9,16010,4533,297,84,47.7,10.6,16106,3644,68,57,10.9,8.5,-,**,257,79,41.3,10.9,32788,14862,193,65,31.0,10.2,29449,12244,64,49,10.3,7.4,45119,25435
8600000US41171,41171,ZCTA5 41171,1507,232,1507,232,32277,8633,1507,232,100.0,2.0,32277,8633,0,11,0.0,2.0,-,**,0,11,0.0,2.0,-,**,0,11,0.0,2.0,-,**,0,11,0.0,2.0,-,**,0,11,0.0,2.0,-,**,0,11,0.0,2.0,-,**,5,9,0.3,0.6,-,**,1502,232,99.7,0.6,32500,9176,87,74,5.8,4.9,40186,29225,385,148,25.5,7.4,43674,20126,617,138,40.9,6.0,50590,14764,418,82,27.7,6.4,17103,1609,1085,173,1085,173,38505,5850,510,122,47.0,7.7,43182,15050,575,117,53.0,7.7,37672,11600,782,154,72.1,7.5,47500,10111,333,99,30.7,7.8,59375,21577,203,75,18.7,6.8,15179,8497,120,65,11.1,5.9,12083,9995,100,68,9.2,5.8,-,**,57,66,5.3,5.8,-,**,(X),(X),(X),(X),36571,5839,(X),(X),(X),(X),56667,22629,(X),(X),(X),(X),43250,33630,(X),(X),(X),(X),43220,9688,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,341,94,31.4,7.2,17063,4268,452,127,41.7,8.8,36923,10397,207,81,19.1,6.9,84464,34204,85,59,7.8,5.3,79010,28479,422,117,422,117,15673,7354,144,46,34.1,12.7,15192,5405,138,44,32.7,12.2,14643,5698,6,9,1.4,2.2,-,**,278,114,65.9,12.7,18235,15076,232,102,55.0,14.5,-,**,46,50,10.9,11.0,51048,17042
8600000US41174,41174,ZCTA5 41174,480,96,480,96,33049,9996,456,85,95.0,7.4,29643,10400,0,11,0.0,6.1,-,**,0,11,0.0,6.1,-,**,0,11,0.0,6.1,-,**,0,11,0.0,6.1,-,**,0,11,0.0,6.1,-,**,24,37,5.0,7.4,-,**,0,11,0.0,6.1,-,**,456,85,95.0,7.4,29643,10400,0,11,0.0,6.1,-,**,76,64,15.8,13.1,-,**,222,76,46.3,12.3,47841,30548,182,71,37.9,13.3,27143,12836,376,81,376,81,34024,15729,85,66,22.6,16.3,-,**,291,81,77.4,16.3,34665,22717,269,79,71.5,16.4,45179,26693,26,28,6.9,7.6,-,**,90,64,23.9,15.7,-,**,51,58,13.6,14.7,-,**,17,18,4.5,4.9,-,**,8,13,2.1,3.4,-,**,(X),(X),(X),(X),47750,16568,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,138,60,36.7,15.8,21875,8311,127,74,33.8,17.3,-,**,101,54,26.9,12.9,75363,22951,10,16,2.7,4.4,-,**,104,60,104,60,18654,5493,36,43,34.6,31.0,-,**,12,19,11.5,17.4,-,**,24,37,23.1,29.1,-,**,68,42,65.4,31.0,16250,7512,68,42,65.4,31.0,16250,7512,0,11,0.0,24.7,-,**
8600000US41175,41175,ZCTA5 41175,2091,158,2091,158,46776,5300,2040,158,97.6,1.6,46491,5184,8,15,0.4,0.7,-,**,0,16,0.0,1.4,-,**,14,14,0.7,0.7,-,**,0,16,0.0,1.4,-,**,0,16,0.0,1.4,-,**,29,29,1.4,1.4,-,**,25,40,1.2,1.9,-,**,2015,158,96.4,2.5,45943,4970,54,33,2.6,1.6,46250,23344,726,111,34.7,4.9,80625,21587,594,121,28.4,4.9,43226,5411,717,101,34.3,4.4,33508,8812,1573,165,1573,165,53375,7305,625,120,39.7,6.7,69250,20277,948,150,60.3,6.7,47898,5694,1188,157,75.5,6.0,64714,6419,433,96,27.5,5.9,84811,40154,296,88,18.8,5.3,26786,11335,127,62,8.1,3.8,21767,7511,89,51,5.7,3.1,-,**,65,48,4.1,3.0,-,**,(X),(X),(X),(X),43287,4435,(X),(X),(X),(X),58929,12132,(X),(X),(X),(X),98750,30800,(X),(X),(X),(X),68333,40470,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,461,85,29.3,4.6,31295,6911,535,127,34.0,6.3,44577,9151,447,107,28.4,7.0,92125,30609,130,55,8.3,3.4,108125,17481,518,114,518,114,22933,4475,328,80,63.3,10.8,20568,5559,312,74,60.2,10.3,20000,6051,16,19,3.1,3.6,-,**,190,76,36.7,10.8,-,**,148,61,28.6,10.0,-,**,42,39,8.1,7.1,56500,18492
8600000US41179,41179,ZCTA5 41179,3247,209,3247,209,27586,4758,3176,202,97.8,1.3,28242,5220,10,14,0.3,0.4,-,**,32,29,1.0,0.9,-,**,0,16,0.0,0.9,-,**,0,16,0.0,0.9,-,**,0,16,0.0,0.9,-,**,29,43,0.9,1.3,11106,390,22,40,0.7,1.2,-,**,3176,202,97.8,1.3,28242,5220,183,98,5.6,2.9,20114,11311,886,134,27.3,3.6,40833,14707,1421,147,43.8,3.7,30981,5233,757,100,23.3,3.1,20811,5641,2209,192,2209,192,43322,8325,908,140,41.1,5.1,39722,13563,1301,159,58.9,5.1,45123,8237,1667,184,75.5,4.8,47899,4980,662,121,30.0,4.8,51207,11803,414,98,18.7,4.4,18910,6613,157,68,7.1,3.0,17560,11767,128,63,5.8,2.7,-,**,89,58,4.0,2.5,-,**,(X),(X),(X),(X),37212,12409,(X),(X),(X),(X),43482,15195,(X),(X),(X),(X),66523,25348,(X),(X),(X),(X),42625,23026,(X),(X),(X),(X),13587,2953,(X),(X),(X),(X),-,**,629,113,28.5,5.0,18342,2892,696,177,31.5,7.0,27946,7041,837,169,37.9,7.0,83140,10636,47,38,2.1,1.7,61103,7159,1038,165,1038,165,11962,2331,591,119,56.9,7.3,11835,3333,538,115,51.8,7.7,11543,3680,53,29,5.1,2.7,13125,3526,447,105,43.1,7.3,12092,3180,419,104,40.4,7.4,11332,3024,28,25,2.7,2.4,27500,14417
8600000US41180,41180,ZCTA5 41180,492,117,492,117,29375,9471,472,110,95.9,6.8,26625,12351,0,11,0.0,5.9,-,**,0,11,0.0,5.9,-,**,0,11,0.0,5.9,-,**,0,11,0.0,5.9,-,**,0,11,0.0,5.9,-,**,20,35,4.1,6.8,-,**,0,11,0.0,5.9,-,**,472,110,95.9,6.8,26625,12351,9,15,1.8,2.9,-,**,133,71,27.0,11.7,-,**,161,64,32.7,10.4,-,**,189,63,38.4,11.3,24813,6003,347,94,347,94,34750,14052,74,41,21.3,10.9,-,**,273,86,78.7,10.9,38125,14264,293,87,84.4,9.4,41750,22634,52,32,15.0,8.7,55962,49007,38,33,11.0,8.8,21250,7136,13,18,3.7,4.9,-,**,16,17,4.6,5.1,-,**,9,15,2.6,4.2,-,**,(X),(X),(X),(X),37847,14845,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,125,54,36.0,13.0,27813,17822,102,46,29.4,11.3,-,**,116,57,33.4,12.8,51579,19824,4,12,1.2,3.3,-,**,145,64,145,64,16838,5885,84,51,57.9,23.7,18125,8613,77,50,53.1,24.5,17375,11970,7,11,4.8,7.9,-,**,61,43,42.1,23.7,-,**,48,40,33.1,22.4,-,**,13,13,9.0,9.0,-,**
